indicatorId,geoUnit,year,value,qualifier,magnitude
MOR.5T8.40510,ABW,2000,10.83650016784668,UIS_EST,
MOR.5T8.40510,ABW,2001,9.305899620056152,UIS_EST,
MOR.5T8.40510,ABW,2002,20.35176086425781,UIS_EST,
MOR.5T8.40510,ABW,2003,8.851670265197754,UIS_EST,
MOR.5T8.40510,ABW,2004,14.55399036407471,UIS_EST,
MOR.5T8.40510,ABW,2005,7.467179775238037,UIS_EST,
MOR.5T8.40510,ABW,2006,8.954999923706055,UIS_EST,
MOR.5T8.40510,ABW,2007,7.964900016784668,UIS_EST,
MOR.5T8.40510,ABW,2008,5.904039859771729,UIS_EST,
MOR.5T8.40510,ABW,2009,11.79889011383057,UIS_EST,
MOR.5T8.40510,ABW,2010,21.75168037414551,UIS_EST,
MOR.5T8.40510,ABW,2011,8.553970336914062,UIS_EST,
MOR.5T8.40510,ABW,2012,8.300970077514648,UIS_EST,
MOR.5T8.40510,ABW,2013,19.38574981689453,UIS_EST,
MOR.5T8.40510,ABW,2014,17.59342002868652,UIS_EST,
MOR.5T8.40510,ABW,2015,19.13028907775879,UIS_EST,
MOR.5T8.40510,ABW,2016,20.1219596862793,,
MOR.5T8.40510,AFG,2003,9.724140167236328,UIS_EST,
MOR.5T8.40510,AFG,2004,9.44668960571289,UIS_EST,
MOR.5T8.40510,AFG,2009,5.806489944458008,UIS_EST,
MOR.5T8.40510,AFG,2011,9.689430236816406,UIS_EST,
MOR.5T8.40510,AFG,2014,7.431220054626465,UIS_EST,
MOR.5T8.40510,AFG,2018,8.236080169677734,,
MOR.5T8.40510,AFG,2020,7.690299987792969,,
MOR.5T8.40510,AGO,2002,56.58877944946289,UIS_EST,
MOR.5T8.40510,AGO,2003,16.34635925292969,UIS_EST,
MOR.5T8.40510,AGO,2004,21.60549926757813,UIS_EST,
MOR.5T8.40510,AGO,2005,18.93487930297852,UIS_EST,
MOR.5T8.40510,AGO,2006,19.35819053649902,UIS_EST,
MOR.5T8.40510,AGO,2011,6.890419960021973,UIS_EST,
MOR.5T8.40510,AGO,2013,4.823269844055176,UIS_EST,
MOR.5T8.40510,AGO,2015,6.15857982635498,,
MOR.5T8.40510,AGO,2016,6.154610157012939,,
MOR.5T8.40510,AGO,2023,3.599030017852783,UIS_EST,
MOR.5T8.40510,AIA,2003,532.7380981445312,UIS_EST,
MOR.5T8.40510,AIA,2004,446.9387817382813,UIS_EST,
MOR.5T8.40510,AIA,2005,302.6839904785156,UIS_EST,
MOR.5T8.40510,AIA,2006,53.00912094116211,UIS_EST,
MOR.5T8.40510,AIA,2007,126.7460327148438,UIS_EST,
MOR.5T8.40510,AIA,2008,280.5026550292969,UIS_EST,
MOR.5T8.40510,AIMS: Asia and the Pacific,2000,1.59672999382019,,
MOR.5T8.40510,AIMS: Asia and the Pacific,2001,1.646370053291321,,
MOR.5T8.40510,AIMS: Asia and the Pacific,2002,1.724949955940247,,
MOR.5T8.40510,AIMS: Asia and the Pacific,2003,1.754379987716675,,
MOR.5T8.40510,AIMS: Asia and the Pacific,2004,1.732720017433167,,
MOR.5T8.40510,AIMS: Asia and the Pacific,2005,1.744989991188049,,
MOR.5T8.40510,AIMS: Asia and the Pacific,2006,1.661910057067871,,
MOR.5T8.40510,AIMS: Asia and the Pacific,2007,1.676570057868958,,
MOR.5T8.40510,AIMS: Asia and the Pacific,2008,1.701539993286133,,
MOR.5T8.40510,AIMS: Asia and the Pacific,2009,1.737630009651184,,
MOR.5T8.40510,AIMS: Asia and the Pacific,2010,1.746670007705688,,
MOR.5T8.40510,AIMS: Asia and the Pacific,2011,1.679029941558838,,
MOR.5T8.40510,AIMS: Asia and the Pacific,2012,1.627949953079224,,
MOR.5T8.40510,AIMS: Asia and the Pacific,2013,1.694120049476624,,
MOR.5T8.40510,AIMS: Asia and the Pacific,2014,1.658400058746338,,
MOR.5T8.40510,AIMS: Asia and the Pacific,2015,1.721719980239868,,
MOR.5T8.40510,AIMS: Asia and the Pacific,2016,1.849470019340515,,
MOR.5T8.40510,AIMS: Asia and the Pacific,2017,1.945799946784973,,
MOR.5T8.40510,AIMS: Asia and the Pacific,2018,2.072269916534424,,
MOR.5T8.40510,AIMS: Asia and the Pacific,2019,2.174609899520874,,
MOR.5T8.40510,AIMS: Asia and the Pacific,2020,2.249550104141235,,
MOR.5T8.40510,AIMS: Asia and the Pacific,2021,2.065190076828003,,
MOR.5T8.40510,AIMS: Asia and the Pacific,2022,2.11316990852356,,
MOR.5T8.40510,AIMS: Asia and the Pacific,2023,2.234189987182617,,
MOR.5T8.40510,AIMS: Central Asia,2000,4.130599975585938,,
MOR.5T8.40510,AIMS: Central Asia,2001,3.850879907608032,,
MOR.5T8.40510,AIMS: Central Asia,2002,3.993849992752075,,
MOR.5T8.40510,AIMS: Central Asia,2003,3.574980020523071,,
MOR.5T8.40510,AIMS: Central Asia,2004,3.749969959259033,,
MOR.5T8.40510,AIMS: Central Asia,2005,4.252590179443359,,
MOR.5T8.40510,AIMS: Central Asia,2006,4.192570209503174,,
MOR.5T8.40510,AIMS: Central Asia,2007,4.515110015869141,,
MOR.5T8.40510,AIMS: Central Asia,2008,5.702760219573975,,
MOR.5T8.40510,AIMS: Central Asia,2009,5.263160228729248,,
MOR.5T8.40510,AIMS: Central Asia,2010,5.998119831085205,,
MOR.5T8.40510,AIMS: Central Asia,2011,6.456600189208984,,
MOR.5T8.40510,AIMS: Central Asia,2012,6.631579875946045,,
MOR.5T8.40510,AIMS: Central Asia,2013,8.249199867248535,,
MOR.5T8.40510,AIMS: Central Asia,2014,10.72093963623047,,
MOR.5T8.40510,AIMS: Central Asia,2015,12.4804801940918,,
MOR.5T8.40510,AIMS: Central Asia,2016,14.08600997924805,,
MOR.5T8.40510,AIMS: Central Asia,2017,13.45954036712646,,
MOR.5T8.40510,AIMS: Central Asia,2018,14.68229961395264,,
MOR.5T8.40510,AIMS: Central Asia,2019,15.32454967498779,,
MOR.5T8.40510,AIMS: Central Asia,2020,16.58126068115234,,
MOR.5T8.40510,AIMS: Central Asia,2021,16.41801071166992,,
MOR.5T8.40510,AIMS: Central Asia,2022,17.14060974121094,UIS_EST,
MOR.5T8.40510,AIMS: Central Asia,2023,15.9629602432251,UIS_EST,
MOR.5T8.40510,AIMS: East Asia,2000,1.786489963531494,,
MOR.5T8.40510,AIMS: East Asia,2001,1.813830018043518,,
MOR.5T8.40510,AIMS: East Asia,2002,1.850849986076355,,
MOR.5T8.40510,AIMS: East Asia,2003,1.874390006065369,,
MOR.5T8.40510,AIMS: East Asia,2004,1.809430003166199,,
MOR.5T8.40510,AIMS: East Asia,2005,1.784690022468567,,
MOR.5T8.40510,AIMS: East Asia,2006,1.696140050888062,,
MOR.5T8.40510,AIMS: East Asia,2007,1.730499982833862,,
MOR.5T8.40510,AIMS: East Asia,2008,1.756780028343201,,
MOR.5T8.40510,AIMS: East Asia,2009,1.805130004882813,,
MOR.5T8.40510,AIMS: East Asia,2010,1.86696994304657,,
MOR.5T8.40510,AIMS: East Asia,2011,1.926769971847534,,
MOR.5T8.40510,AIMS: East Asia,2012,1.91363000869751,,
MOR.5T8.40510,AIMS: East Asia,2013,1.937229990959167,,
MOR.5T8.40510,AIMS: East Asia,2014,1.775470018386841,,
MOR.5T8.40510,AIMS: East Asia,2015,1.818300008773804,,
MOR.5T8.40510,AIMS: East Asia,2016,1.890509963035583,,
MOR.5T8.40510,AIMS: East Asia,2017,2.004339933395386,,
MOR.5T8.40510,AIMS: East Asia,2018,2.123239994049072,,
MOR.5T8.40510,AIMS: East Asia,2019,2.175909996032715,,
MOR.5T8.40510,AIMS: East Asia,2020,2.154230117797852,,
MOR.5T8.40510,AIMS: East Asia,2021,1.908120036125183,,
MOR.5T8.40510,AIMS: East Asia,2022,1.83459997177124,,
MOR.5T8.40510,AIMS: East Asia,2023,1.817010045051575,,
MOR.5T8.40510,AIMS: East Asia and the Pacific,2000,1.744989991188049,,
MOR.5T8.40510,AIMS: East Asia and the Pacific,2001,1.774970054626465,,
MOR.5T8.40510,AIMS: East Asia and the Pacific,2002,1.81564998626709,,
MOR.5T8.40510,AIMS: East Asia and the Pacific,2003,1.83722996711731,,
MOR.5T8.40510,AIMS: East Asia and the Pacific,2004,1.782250046730042,,
MOR.5T8.40510,AIMS: East Asia and the Pacific,2005,1.756610035896301,,
MOR.5T8.40510,AIMS: East Asia and the Pacific,2006,1.675639986991882,,
MOR.5T8.40510,AIMS: East Asia and the Pacific,2007,1.71167004108429,,
MOR.5T8.40510,AIMS: East Asia and the Pacific,2008,1.735919952392578,,
MOR.5T8.40510,AIMS: East Asia and the Pacific,2009,1.783699989318848,,
MOR.5T8.40510,AIMS: East Asia and the Pacific,2010,1.844740033149719,,
MOR.5T8.40510,AIMS: East Asia and the Pacific,2011,1.902600049972534,,
MOR.5T8.40510,AIMS: East Asia and the Pacific,2012,1.891909956932068,,
MOR.5T8.40510,AIMS: East Asia and the Pacific,2013,1.916470050811768,,
MOR.5T8.40510,AIMS: East Asia and the Pacific,2014,1.762760043144226,,
MOR.5T8.40510,AIMS: East Asia and the Pacific,2015,1.80365002155304,,
MOR.5T8.40510,AIMS: East Asia and the Pacific,2016,1.87556004524231,,
MOR.5T8.40510,AIMS: East Asia and the Pacific,2017,1.989820003509521,,
MOR.5T8.40510,AIMS: East Asia and the Pacific,2018,2.10824990272522,,
MOR.5T8.40510,AIMS: East Asia and the Pacific,2019,2.15733003616333,,
MOR.5T8.40510,AIMS: East Asia and the Pacific,2020,2.138010025024414,,
MOR.5T8.40510,AIMS: East Asia and the Pacific,2021,1.896770000457764,,
MOR.5T8.40510,AIMS: East Asia and the Pacific,2022,1.827440023422241,,
MOR.5T8.40510,AIMS: East Asia and the Pacific,2023,1.810760021209717,,
MOR.5T8.40510,AIMS: Pacific,2000,1.147869944572449,UIS_EST,
MOR.5T8.40510,AIMS: Pacific,2001,1.179319977760315,UIS_EST,
MOR.5T8.40510,AIMS: Pacific,2002,1.229169964790344,UIS_EST,
MOR.5T8.40510,AIMS: Pacific,2003,1.166759967803955,UIS_EST,
MOR.5T8.40510,AIMS: Pacific,2004,1.253119945526123,UIS_EST,
MOR.5T8.40510,AIMS: Pacific,2005,1.174479961395264,UIS_EST,
MOR.5T8.40510,AIMS: Pacific,2006,1.226109981536865,UIS_EST,
MOR.5T8.40510,AIMS: Pacific,2007,1.281829953193665,UIS_EST,
MOR.5T8.40510,AIMS: Pacific,2008,1.251139998435974,UIS_EST,
MOR.5T8.40510,AIMS: Pacific,2009,1.267830014228821,UIS_EST,
MOR.5T8.40510,AIMS: Pacific,2010,1.290650010108948,UIS_EST,
MOR.5T8.40510,AIMS: Pacific,2011,1.289530038833618,UIS_EST,
MOR.5T8.40510,AIMS: Pacific,2012,1.322100043296814,UIS_EST,
MOR.5T8.40510,AIMS: Pacific,2013,1.356070041656494,UIS_EST,
MOR.5T8.40510,AIMS: Pacific,2014,1.373180031776428,UIS_EST,
MOR.5T8.40510,AIMS: Pacific,2015,1.345639944076538,,
MOR.5T8.40510,AIMS: Pacific,2016,1.40421998500824,,
MOR.5T8.40510,AIMS: Pacific,2017,1.502940058708191,,
MOR.5T8.40510,AIMS: Pacific,2018,1.580559968948364,,
MOR.5T8.40510,AIMS: Pacific,2019,1.515450000762939,,
MOR.5T8.40510,AIMS: Pacific,2020,1.538040041923523,,
MOR.5T8.40510,AIMS: Pacific,2021,1.448109984397888,,
MOR.5T8.40510,AIMS: Pacific,2022,1.517639994621277,,
MOR.5T8.40510,AIMS: Pacific,2023,1.538210034370422,,
MOR.5T8.40510,AIMS: South and West Asia,2000,1.034899950027466,,
MOR.5T8.40510,AIMS: South and West Asia,2001,1.144009947776794,,
MOR.5T8.40510,AIMS: South and West Asia,2002,1.285920023918152,,
MOR.5T8.40510,AIMS: South and West Asia,2003,1.366860032081604,,
MOR.5T8.40510,AIMS: South and West Asia,2004,1.401020050048828,,
MOR.5T8.40510,AIMS: South and West Asia,2005,1.468289971351624,,
MOR.5T8.40510,AIMS: South and West Asia,2006,1.379629969596863,,
MOR.5T8.40510,AIMS: South and West Asia,2007,1.349939942359924,,
MOR.5T8.40510,AIMS: South and West Asia,2008,1.322620034217834,,
MOR.5T8.40510,AIMS: South and West Asia,2009,1.39040994644165,,
MOR.5T8.40510,AIMS: South and West Asia,2010,1.297109961509705,,
MOR.5T8.40510,AIMS: South and West Asia,2011,1.079650044441223,,
MOR.5T8.40510,AIMS: South and West Asia,2012,0.981660008430481,,
MOR.5T8.40510,AIMS: South and West Asia,2013,1.040820002555847,,
MOR.5T8.40510,AIMS: South and West Asia,2014,1.117879986763,,
MOR.5T8.40510,AIMS: South and West Asia,2015,1.193969964981079,,
MOR.5T8.40510,AIMS: South and West Asia,2016,1.370419979095459,,
MOR.5T8.40510,AIMS: South and West Asia,2017,1.463919997215271,,
MOR.5T8.40510,AIMS: South and West Asia,2018,1.569090008735657,,
MOR.5T8.40510,AIMS: South and West Asia,2019,1.721950054168701,,
MOR.5T8.40510,AIMS: South and West Asia,2020,1.871279954910278,,
MOR.5T8.40510,AIMS: South and West Asia,2021,1.769109964370728,,
MOR.5T8.40510,AIMS: South and West Asia,2022,2.015500068664551,,
MOR.5T8.40510,AIMS: South and West Asia,2023,2.43425989151001,,
MOR.5T8.40510,ALB,2000,14.68517971038818,UIS_EST,
MOR.5T8.40510,ALB,2001,18.03463935852051,UIS_EST,
MOR.5T8.40510,ALB,2002,20.25881958007813,UIS_EST,
MOR.5T8.40510,ALB,2003,25.87282943725586,UIS_EST,
MOR.5T8.40510,ALB,2004,25.39579010009766,UIS_EST,
MOR.5T8.40510,ALB,2005,23.75081062316895,UIS_EST,
MOR.5T8.40510,ALB,2006,23.45616912841797,UIS_EST,
MOR.5T8.40510,ALB,2007,22.94525909423828,UIS_EST,
MOR.5T8.40510,ALB,2008,23.16781044006348,UIS_EST,
MOR.5T8.40510,ALB,2009,24.2063102722168,UIS_EST,
MOR.5T8.40510,ALB,2010,19.24861907958984,UIS_EST,
MOR.5T8.40510,ALB,2011,18.76692962646484,UIS_EST,
MOR.5T8.40510,ALB,2012,15.16121959686279,UIS_EST,
MOR.5T8.40510,ALB,2013,12.7249002456665,UIS_EST,
MOR.5T8.40510,ALB,2014,11.75168991088867,UIS_EST,
MOR.5T8.40510,ALB,2015,11.98668003082275,,
MOR.5T8.40510,ALB,2016,11.82227993011475,,
MOR.5T8.40510,ALB,2017,12.55000019073486,,
MOR.5T8.40510,ALB,2018,14.22572994232178,,
MOR.5T8.40510,ALB,2019,7.974510192871094,UIS_EST,
MOR.5T8.40510,ALB,2020,9.022910118103027,,
MOR.5T8.40510,ALB,2021,11.46043014526367,UIS_EST,
MOR.5T8.40510,ALB,2022,11.96020030975342,UIS_EST,
MOR.5T8.40510,ALB,2023,12.42074012756348,UIS_EST,
MOR.5T8.40510,ALECSO: Gulf countries,2000,5.324600219726563,,
MOR.5T8.40510,ALECSO: Gulf countries,2001,5.438049793243408,,
MOR.5T8.40510,ALECSO: Gulf countries,2002,5.459489822387695,,
MOR.5T8.40510,ALECSO: Gulf countries,2003,4.716000080108643,,
MOR.5T8.40510,ALECSO: Gulf countries,2004,4.636149883270264,,
MOR.5T8.40510,ALECSO: Gulf countries,2005,4.550950050354004,,
MOR.5T8.40510,ALECSO: Gulf countries,2006,4.503170013427734,,
MOR.5T8.40510,ALECSO: Gulf countries,2007,4.697939872741699,,
MOR.5T8.40510,ALECSO: Gulf countries,2008,5.067870140075684,,
MOR.5T8.40510,ALECSO: Gulf countries,2009,5.25137996673584,,
MOR.5T8.40510,ALECSO: Gulf countries,2010,5.844659805297852,,
MOR.5T8.40510,ALECSO: Gulf countries,2011,6.015220165252686,,
MOR.5T8.40510,ALECSO: Gulf countries,2012,6.196800231933594,,
MOR.5T8.40510,ALECSO: Gulf countries,2013,6.219279766082764,,
MOR.5T8.40510,ALECSO: Gulf countries,2014,6.490970134735107,,
MOR.5T8.40510,ALECSO: Gulf countries,2015,6.649380207061768,,
MOR.5T8.40510,ALECSO: Gulf countries,2016,6.704460144042969,,
MOR.5T8.40510,ALECSO: Gulf countries,2017,6.455530166625977,,
MOR.5T8.40510,ALECSO: Gulf countries,2018,6.527750015258789,,
MOR.5T8.40510,ALECSO: Gulf countries,2019,5.903950214385986,,
MOR.5T8.40510,ALECSO: Gulf countries,2020,5.64939022064209,,
MOR.5T8.40510,ALECSO: Gulf countries,2021,5.417829990386963,,
MOR.5T8.40510,ALECSO: Gulf countries,2022,5.054930210113525,,
MOR.5T8.40510,ALECSO: Gulf countries,2023,4.927589893341064,UIS_EST,
MOR.5T8.40510,ALECSO: Least developed countries,2000,6.284420013427734,UIS_EST,
MOR.5T8.40510,ALECSO: Least developed countries,2001,5.383339881896973,UIS_EST,
MOR.5T8.40510,ALECSO: Least developed countries,2002,5.107200145721436,UIS_EST,
MOR.5T8.40510,ALECSO: Least developed countries,2003,5.369170188903809,UIS_EST,
MOR.5T8.40510,ALECSO: Least developed countries,2004,5.040410041809082,UIS_EST,
MOR.5T8.40510,ALECSO: Least developed countries,2005,4.708899974822998,UIS_EST,
MOR.5T8.40510,ALECSO: Least developed countries,2006,4.394720077514648,UIS_EST,
MOR.5T8.40510,ALECSO: Least developed countries,2007,3.994729995727539,UIS_EST,
MOR.5T8.40510,ALECSO: Least developed countries,2008,3.822629928588867,UIS_EST,
MOR.5T8.40510,ALECSO: Least developed countries,2009,3.778800010681152,UIS_EST,
MOR.5T8.40510,ALECSO: Least developed countries,2010,3.53344988822937,UIS_EST,
MOR.5T8.40510,ALECSO: Least developed countries,2011,4.098780155181885,,
MOR.5T8.40510,ALECSO: Least developed countries,2012,4.227530002593994,UIS_EST,
MOR.5T8.40510,ALECSO: Least developed countries,2013,4.250760078430176,UIS_EST,
MOR.5T8.40510,ALECSO: Least developed countries,2014,4.842420101165771,UIS_EST,
MOR.5T8.40510,ALECSO: Least developed countries,2015,5.045010089874268,UIS_EST,
MOR.5T8.40510,ALECSO: Least developed countries,2016,5.371910095214844,UIS_EST,
MOR.5T8.40510,ALECSO: Maghreb countries,2000,5.655210018157959,UIS_EST,
MOR.5T8.40510,ALECSO: Maghreb countries,2001,5.399459838867188,,
MOR.5T8.40510,ALECSO: Maghreb countries,2002,5.520180225372314,,
MOR.5T8.40510,ALECSO: Maghreb countries,2003,5.584070205688477,,
MOR.5T8.40510,ALECSO: Maghreb countries,2004,5.149209976196289,,
MOR.5T8.40510,ALECSO: Maghreb countries,2005,4.667870044708252,,
MOR.5T8.40510,ALECSO: Maghreb countries,2006,4.687419891357422,,
MOR.5T8.40510,ALECSO: Maghreb countries,2007,4.339469909667969,,
MOR.5T8.40510,ALECSO: Maghreb countries,2008,4.055659770965576,UIS_EST,
MOR.5T8.40510,ALECSO: Maghreb countries,2009,3.971780061721802,,
MOR.5T8.40510,ALECSO: Maghreb countries,2010,4.102389812469482,,
MOR.5T8.40510,ALECSO: Maghreb countries,2011,4.024439811706543,,
MOR.5T8.40510,ALECSO: Maghreb countries,2012,3.966409921646118,,
MOR.5T8.40510,ALECSO: Maghreb countries,2013,3.422980070114136,,
MOR.5T8.40510,ALECSO: Maghreb countries,2014,3.541990041732788,,
MOR.5T8.40510,ALECSO: Maghreb countries,2015,3.555490016937256,,
MOR.5T8.40510,ALECSO: Maghreb countries,2016,3.530879974365234,,
MOR.5T8.40510,ALECSO: Maghreb countries,2017,3.629199981689453,,
MOR.5T8.40510,ALECSO: Maghreb countries,2018,3.726809978485107,,
MOR.5T8.40510,ALECSO: Maghreb countries,2019,3.814990043640137,,
MOR.5T8.40510,ALECSO: Maghreb countries,2020,4.013010025024414,,
MOR.5T8.40510,ALECSO: Maghreb countries,2021,4.17218017578125,,
MOR.5T8.40510,ALECSO: Maghreb countries,2022,4.25452995300293,,
MOR.5T8.40510,ALECSO: Maghreb countries,2023,4.241730213165283,,
MOR.5T8.40510,ALECSO: Mashriq countries,2000,2.026299953460693,UIS_EST,
MOR.5T8.40510,ALECSO: Mashriq countries,2001,2.078480005264282,,
MOR.5T8.40510,ALECSO: Mashriq countries,2002,2.045979976654053,,
MOR.5T8.40510,ALECSO: Mashriq countries,2003,2.14247989654541,,
MOR.5T8.40510,ALECSO: Mashriq countries,2004,1.971019983291626,,
MOR.5T8.40510,ALECSO: Mashriq countries,2005,1.942170023918152,,
MOR.5T8.40510,ALECSO: Mashriq countries,2006,1.955739974975586,,
MOR.5T8.40510,ALECSO: Mashriq countries,2007,1.968709945678711,,
MOR.5T8.40510,ALECSO: Mashriq countries,2008,2.053139925003052,,
MOR.5T8.40510,ALECSO: Mashriq countries,2009,2.075949907302856,,
MOR.5T8.40510,ALECSO: Mashriq countries,2010,2.022389888763428,,
MOR.5T8.40510,ALECSO: Mashriq countries,2011,2.336400032043457,,
MOR.5T8.40510,ALECSO: Mashriq countries,2012,2.395380020141602,,
MOR.5T8.40510,ALECSO: Mashriq countries,2013,2.649590015411377,,
MOR.5T8.40510,ALECSO: Mashriq countries,2014,2.955049991607666,,
MOR.5T8.40510,ALECSO: Mashriq countries,2015,3.073529958724976,,
MOR.5T8.40510,ALECSO: Mashriq countries,2016,3.607160091400146,,
MOR.5T8.40510,ALECSO: Mashriq countries,2017,3.615469932556152,,
MOR.5T8.40510,ALECSO: Mashriq countries,2018,3.718290090560913,,
MOR.5T8.40510,ALECSO: Mashriq countries,2019,3.963629961013794,UIS_EST,
MOR.5T8.40510,ALECSO: Mashriq countries,2020,4.264870166778564,,
MOR.5T8.40510,ALECSO: Mashriq countries,2021,4.70235013961792,UIS_EST,
MOR.5T8.40510,ALECSO: Mashriq countries,2022,4.977449893951416,,
MOR.5T8.40510,ALECSO: Mashriq countries,2023,4.864659786224365,,
MOR.5T8.40510,ALECSO: Member countries,2000,3.618139982223511,UIS_EST,
MOR.5T8.40510,ALECSO: Member countries,2001,3.578900098800659,,
MOR.5T8.40510,ALECSO: Member countries,2002,3.591720104217529,,
MOR.5T8.40510,ALECSO: Member countries,2003,3.671720027923584,,
MOR.5T8.40510,ALECSO: Member countries,2004,3.404160022735596,,
MOR.5T8.40510,ALECSO: Member countries,2005,3.233050107955933,,
MOR.5T8.40510,ALECSO: Member countries,2006,3.220210075378418,,
MOR.5T8.40510,ALECSO: Member countries,2007,3.131370067596436,,
MOR.5T8.40510,ALECSO: Member countries,2008,3.167099952697754,,
MOR.5T8.40510,ALECSO: Member countries,2009,3.204689979553223,,
MOR.5T8.40510,ALECSO: Member countries,2010,3.308459997177124,,
MOR.5T8.40510,ALECSO: Member countries,2011,3.613470077514648,,
MOR.5T8.40510,ALECSO: Member countries,2012,3.697530031204224,,
MOR.5T8.40510,ALECSO: Member countries,2013,3.695909976959229,,
MOR.5T8.40510,ALECSO: Member countries,2014,3.990190029144287,,
MOR.5T8.40510,ALECSO: Member countries,2015,4.078350067138672,,
MOR.5T8.40510,ALECSO: Member countries,2016,4.376599788665771,,
MOR.5T8.40510,ALECSO: Member countries,2017,4.320899963378906,UIS_EST,
MOR.5T8.40510,ALECSO: Member countries,2018,4.372680187225342,UIS_EST,
MOR.5T8.40510,ALECSO: Member countries,2019,4.511849880218506,UIS_EST,
MOR.5T8.40510,ALECSO: Member countries,2020,4.644879817962646,UIS_EST,
MOR.5T8.40510,ALECSO: Member countries,2021,4.831689834594727,UIS_EST,
MOR.5T8.40510,ALECSO: Member countries,2022,4.951300144195557,UIS_EST,
MOR.5T8.40510,ALECSO: Member countries,2023,4.882569789886475,UIS_EST,
MOR.5T8.40510,AND,2002,271.2546691894531,UIS_EST,
MOR.5T8.40510,AND,2003,295.9558715820313,UIS_EST,
MOR.5T8.40510,AND,2004,372.3565063476563,UIS_EST,
MOR.5T8.40510,AND,2005,320.7090454101563,UIS_EST,
MOR.5T8.40510,AND,2006,79.08978271484375,UIS_EST,
MOR.5T8.40510,AND,2008,264.6187438964844,UIS_EST,
MOR.5T8.40510,AND,2012,274.3327941894531,UIS_EST,
MOR.5T8.40510,AND,2013,228.5771331787109,UIS_EST,
MOR.5T8.40510,AND,2014,285.5350036621094,UIS_EST,
MOR.5T8.40510,AND,2015,269.6010131835938,UIS_EST,
MOR.5T8.40510,AND,2016,257.6493225097656,,
MOR.5T8.40510,AND,2017,246.8263702392578,,
MOR.5T8.40510,AND,2018,245.0472259521484,,
MOR.5T8.40510,AND,2019,236.5944976806641,UIS_EST,
MOR.5T8.40510,AND,2020,247.4971618652344,,
MOR.5T8.40510,AND,2021,254.2153167724609,UIS_EST,
MOR.5T8.40510,AND,2022,112.838623046875,UIS_EST,
MOR.5T8.40510,AND,2023,62.34164047241211,UIS_EST,
MOR.5T8.40510,ARE,2018,4.461130142211914,,
MOR.5T8.40510,ARE,2019,4.741829872131348,UIS_EST,
MOR.5T8.40510,ARE,2020,5.041940212249756,,
MOR.5T8.40510,ARE,2021,5.800680160522461,UIS_EST,
MOR.5T8.40510,ARE,2022,5.782939910888672,UIS_EST,
MOR.5T8.40510,ARE,2023,5.682040214538574,UIS_EST,
MOR.5T8.40510,ARG,2000,0.3927499949932098,UIS_EST,
MOR.5T8.40510,ARG,2001,0.3774499893188477,UIS_EST,
MOR.5T8.40510,ARG,2002,0.3911400139331818,UIS_EST,
MOR.5T8.40510,ARG,2003,0.4444099962711334,UIS_EST,
MOR.5T8.40510,ARG,2004,0.3884199857711792,UIS_EST,
MOR.5T8.40510,ARG,2005,0.3943099975585938,UIS_EST,
MOR.5T8.40510,ARG,2006,0.3728300034999847,UIS_EST,
MOR.5T8.40510,ARG,2007,0.371969997882843,UIS_EST,
MOR.5T8.40510,ARG,2008,0.406360000371933,UIS_EST,
MOR.5T8.40510,ARG,2009,0.3805499970912933,UIS_EST,
MOR.5T8.40510,ARG,2010,0.3903400003910065,UIS_EST,
MOR.5T8.40510,ARG,2011,0.3535900115966797,UIS_EST,
MOR.5T8.40510,ARG,2012,0.3041599988937378,UIS_EST,
MOR.5T8.40510,ARG,2013,0.2706100046634674,UIS_EST,
MOR.5T8.40510,ARG,2014,0.2542900145053864,UIS_EST,
MOR.5T8.40510,ARG,2015,0.2544600069522858,,
MOR.5T8.40510,ARG,2016,0.2480400055646896,,
MOR.5T8.40510,ARG,2017,0.2680599987506866,,
MOR.5T8.40510,ARG,2018,0.2674799859523773,,
MOR.5T8.40510,ARG,2019,0.2762500047683716,UIS_EST,
MOR.5T8.40510,ARG,2020,0.288349986076355,,
MOR.5T8.40510,ARG,2021,0.2709600031375885,UIS_EST,
MOR.5T8.40510,ARG,2022,0.3143700063228607,UIS_EST,
MOR.5T8.40510,ARG,2023,0.3330599963665009,UIS_EST,
MOR.5T8.40510,ARM,2000,2.353739976882935,UIS_EST,
MOR.5T8.40510,ARM,2001,2.933340072631836,UIS_EST,
MOR.5T8.40510,ARM,2002,2.464580059051514,UIS_EST,
MOR.5T8.40510,ARM,2003,3.099070072174072,UIS_EST,
MOR.5T8.40510,ARM,2004,2.689130067825317,UIS_EST,
MOR.5T8.40510,ARM,2005,2.990439891815186,UIS_EST,
MOR.5T8.40510,ARM,2006,3.013750076293945,UIS_EST,
MOR.5T8.40510,ARM,2007,2.935559988021851,UIS_EST,
MOR.5T8.40510,ARM,2008,3.835429906845093,UIS_EST,
MOR.5T8.40510,ARM,2009,3.798180103302002,UIS_EST,
MOR.5T8.40510,ARM,2010,4.368420124053955,UIS_EST,
MOR.5T8.40510,ARM,2011,4.982039928436279,UIS_EST,
MOR.5T8.40510,ARM,2012,5.868840217590332,UIS_EST,
MOR.5T8.40510,ARM,2013,6.190680027008057,UIS_EST,
MOR.5T8.40510,ARM,2014,6.60536003112793,UIS_EST,
MOR.5T8.40510,ARM,2015,7.141799926757813,,
MOR.5T8.40510,ARM,2016,7.191150188446045,,
MOR.5T8.40510,ARM,2017,5.575180053710938,,
